X2,X3,X4,X5,Generation,Iter
Signal0,0.18[0.374967],0.179273[0.373525],0.180754[0.376453],93,0
Hybridindex,6.85125[4.89418],6.79331[4.89943],6.9077[4.8884],94,0
Pref0,0.25275[0.395907],0.24772[0.397156],0.257651[0.394625],94,0
Signal0,0.1875[0.383528],0.185917[0.384126],0.189042[0.382939],94,0
Hybridindex,6.73325[4.69712],6.69682[4.68153],6.77263[4.71361],95,0
Pref0,0.2405[0.388149],0.241097[0.388545],0.239854[0.387719],95,0
Signal0,0.176[0.371179],0.172762[0.368697],0.179501[0.373813],95,0
Hybridindex,6.82925[4.73555],6.96189[4.80299],6.69741[4.66381],96,0
Pref0,0.24225[0.389474],0.247743[0.39341],0.23679[0.385444],96,0
Signal0,0.18175[0.375622],0.19007[0.381666],0.17348[0.369331],96,0
Hybridindex,6.67175[4.64679],6.7041[4.70105],6.64098[4.59436],97,0
Pref0,0.22525[0.379654],0.229231[0.38433],0.221463[0.375113],97,0
Signal0,0.16475[0.363294],0.168718[0.365844],0.160976[0.360811],97,0
Hybridindex,6.52975[4.46455],6.52523[4.44939],6.53419[4.4794],98,0
Pref0,0.21575[0.368886],0.216448[0.366787],0.215064[0.370935],98,0
Signal0,0.155[0.352456],0.15439[0.351411],0.1556[0.353478],98,0
Hybridindex,6.6995[4.46046],6.87926[4.54851],6.50976[4.35756],99,0
Pref0,0.2225[0.378145],0.234664[0.387796],0.209661[0.367247],99,0
Signal0,0.161[0.355779],0.17332[0.368091],0.147996[0.341824],99,0
Hybridindex,6.5165[4.24676],6.40138[4.09901],6.63489[4.39038],100,0
Pref0,0.1945[0.358706],0.189349[0.352009],0.199797[0.365389],100,0
Signal0,0.139[0.336421],0.130178[0.326835],0.148073[0.345767],100,0
Hybridindex,10.2[9.94284],10.0893[9.95486],10.3125[9.92934],1,0_1
Pref0,0.51[0.497142],0.504464[0.497743],0.515625[0.496467],1,0_1
Signal0,0.51[0.497142],0.504464[0.497743],0.515625[0.496467],1,0_1
Hybridindex,10.198[9.90192],10.2793[9.91974],10.1211[9.88443],2,0_1
Pref0,0.51025[0.4955],0.513889[0.496451],0.506809[0.494574],2,0_1
Signal0,0.50975[0.495762],0.513374[0.496724],0.506323[0.494826],2,0_1
Hybridindex,9.937[9.85041],9.86475[9.82983],10.0009[9.86815],3,0_1
Pref0,0.4965[0.494204],0.492545[0.493782],0.5[0.494551],3,0_1
Signal0,0.49575[0.494578],0.490948[0.494564],0.5[0.494551],3,0_1
Hybridindex,10.2287[9.83607],10.2745[9.85127],10.1829[9.82058],4,0_1
Pref0,0.5105[0.494611],0.513972[0.494283],0.507014[0.494915],4,0_1
Signal0,0.50725[0.496309],0.510978[0.49587],0.503507[0.49672],4,0_1
Hybridindex,10.4238[9.82622],10.6724[9.81749],10.169[9.82863],5,0_1
Pref0,0.52025[0.494687],0.534585[0.492824],0.505567[0.496159],5,0_1
Signal0,0.516[0.496985],0.528656[0.4962],0.503036[0.497454],5,0_1
Hybridindex,9.934[9.75329],10.0204[9.7635],9.85069[9.7427],6,0_1
Pref0,0.4955[0.49166],0.498473[0.492559],0.492633[0.490774],6,0_1
Signal0,0.48975[0.49449],0.494908[0.494341],0.484774[0.494582],6,0_1
Hybridindex,9.83175[9.71772],9.89116[9.70924],9.76582[9.7267],7,0_1
Pref0,0.491[0.490835],0.49192[0.491546],0.489979[0.490043],7,0_1
Signal0,0.4845[0.494226],0.487167[0.494337],0.48154[0.494086],7,0_1
Hybridindex,9.559[9.67209],9.71869[9.68321],9.40248[9.65861],8,0_1
Pref0,0.4775[0.489125],0.485859[0.489075],0.469307[0.489037],8,0_1
Signal0,0.468[0.493686],0.475758[0.49433],0.460396[0.492936],8,0_1
Hybridindex,9.393[9.63716],9.60896[9.67398],9.18468[9.5969],9,0_1
Pref0,0.4705[0.487985],0.48167[0.488847],0.459725[0.48691],9,0_1
Signal0,0.46[0.492341],0.471487[0.493545],0.448919[0.490923],9,0_1
Hybridindex,8.8305[9.52448],8.6344[9.46378],9.02542[9.58046],10,0_1
Pref0,0.44475[0.484327],0.431795[0.482245],0.457627[0.486046],10,0_1
Signal0,0.43075[0.487421],0.419258[0.484722],0.442173[0.489823],10,0_1
Hybridindex,9.4305[9.63193],9.20865[9.63668],9.67083[9.62102],11,0_1
Pref0,0.4745[0.488978],0.465865[0.48787],0.483854[0.490004],11,0_1
Signal0,0.46[0.494115],0.448558[0.493708],0.472396[0.494257],11,0_1
Hybridindex,9.52275[9.57031],9.54708[9.57095],9.49798[9.5696],12,0_1
Pref0,0.47775[0.487986],0.47671[0.487914],0.478809[0.488056],12,0_1
Signal0,0.46325[0.492721],0.46333[0.492403],0.463169[0.493045],12,0_1
Hybridindex,9.43225[9.53546],9.38743[9.52496],9.47947[9.54628],13,0_1
Pref0,0.474[0.486646],0.471248[0.486566],0.476899[0.486713],13,0_1
Signal0,0.45775[0.491772],0.455653[0.490884],0.459959[0.492697],13,0_1
Hybridindex,9.6415[9.54049],9.39635[9.50223],9.89311[9.57308],14,0_1
Pref0,0.48175[0.487895],0.464956[0.488269],0.498987[0.48691],14,0_1
Signal0,0.466[0.494312],0.452122[0.492719],0.480243[0.495537],14,0_1
Hybridindex,10.1448[9.562],9.97529[9.55029],10.3254[9.57118],15,0_1
Pref0,0.5065[0.4896],0.493217[0.491155],0.520661[0.487538],15,0_1
Signal0,0.48975[0.497765],0.482074[0.496517],0.497934[0.498962],15,0_1
Hybridindex,10.4075[9.51485],10.6555[9.47793],10.1595[9.5452],16,0_1
Pref0,0.51675[0.489739],0.5275[0.48887],0.506[0.490371],16,0_1
Signal0,0.50125[0.496864],0.5135[0.495548],0.489[0.497874],16,0_1
Hybridindex,10.12[9.48752],9.99849[9.47983],10.2396[9.49357],17,0_1
Pref0,0.50175[0.489001],0.493952[0.489263],0.509425[0.488621],17,0_1
