X2,X3,X4,X5,Generation,Iter
Signal0,0.9845[0.0949197],0.982347[0.102916],0.9865[0.0867888],95,0
Hybridindex,14.67[1.55382],14.7054[1.54951],14.6344[1.55733],96,0
Pref0,0.98[0.100499],0.98654[0.0839473],0.97342[0.114389],96,0
Signal0,0.989[0.0750267],0.993519[0.0608012],0.984453[0.0867849],96,0
Hybridindex,14.674[1.53117],14.5683[1.5589],14.7867[1.49282],97,0
Pref0,0.97825[0.117906],0.977229[0.117363],0.979339[0.118473],97,0
Signal0,0.987[0.0870689],0.986919[0.0911458],0.987087[0.0825008],97,0
Hybridindex,14.6472[1.5256],14.651[1.51219],14.6437[1.5381],98,0
Pref0,0.98875[0.0741514],0.98866[0.0744413],0.988835[0.0738774],98,0
Signal0,0.9935[0.0588026],0.993814[0.0597494],0.993204[0.0578953],98,0
Hybridindex,14.6538[1.55056],14.6298[1.49083],14.6797[1.61237],99,0
Pref0,0.99275[0.0597699],0.99375[0.0555512],0.991667[0.0640095],99,0
Signal0,0.9955[0.0472202],0.997115[0.037868],0.99375[0.0555512],99,0
Hybridindex,14.639[1.54756],14.668[1.53681],14.611[1.55734],100,0
Pref0,0.99325[0.0577013],0.993381[0.0571468],0.993124[0.0582308],100,0
Signal0,0.9965[0.0416863],0.994908[0.0501986],0.998035[0.0312803],100,0
Hybridindex,9.98[9.95488],9.81744[9.94749],10.1381[9.95952],1,0_1
Pref0,0.499[0.497744],0.490872[0.497374],0.506903[0.497976],1,0_1
Signal0,0.499[0.497744],0.490872[0.497374],0.506903[0.497976],1,0_1
Hybridindex,10.2863[9.91342],10.5494[9.89103],10.0167[9.92907],2,0_1
Pref0,0.51475[0.496394],0.527174[0.495536],0.502024[0.49695],2,0_1
Signal0,0.51525[0.496631],0.528162[0.495979],0.502024[0.49695],2,0_1
Hybridindex,10.0958[9.88357],10.0055[9.869],10.1851[9.89716],3,0_1
Pref0,0.50475[0.495583],0.499497[0.495963],0.50995[0.495151],3,0_1
Signal0,0.50625[0.496826],0.502513[0.496464],0.50995[0.497157],3,0_1
Hybridindex,9.8315[9.81587],9.87351[9.85997],9.78916[9.77103],4,0_1
Pref0,0.493[0.493408],0.496016[0.494979],0.48996[0.4918],4,0_1
Signal0,0.49375[0.493544],0.49502[0.495473],0.49247[0.491589],4,0_1
Hybridindex,9.46[9.76742],9.31195[9.78735],9.6144[9.74418],5,0_1
Pref0,0.472[0.493169],0.467189[0.494981],0.477017[0.491223],5,0_1
Signal0,0.4765[0.493658],0.467189[0.494486],0.48621[0.492605],5,0_1
Hybridindex,9.73975[9.73236],9.82139[9.72881],9.65494[9.73533],6,0_1
