X2,X3,X4,X5,Generation,Iter
Hybridindex,9.80725[1.70205],9.85121[1.76393],9.76433[1.63824],100,0
Pref0,0.499[0.359164],0.498988[0.357113],0.499012[0.361156],100,0
Signal0,0.478[0.353222],0.485324[0.354321],0.47085[0.351999],100,0
Hybridindex,10.055[9.81055],10.2515[9.83962],9.86083[9.77788],1,0_1
Pref0,0.50275[0.490528],0.512575[0.491981],0.493042[0.488894],1,0_1
Signal0,0.50275[0.490528],0.512575[0.491981],0.493042[0.488894],1,0_1
Hybridindex,10.0095[9.10888],9.92581[9.03466],10.0906[9.17946],2,0_1
Pref0,0.5015[0.468239],0.493394[0.467117],0.50935[0.46919],2,0_1
Signal0,0.50175[0.468105],0.496443[0.465516],0.50689[0.470541],2,0_1
Hybridindex,9.9595[7.32643],10.0686[7.22178],9.85547[7.42331],3,0_1
Pref0,0.4905[0.414921],0.495389[0.411451],0.48584[0.418149],3,0_1
Signal0,0.5025[0.416526],0.501537[0.414575],0.503418[0.418374],3,0_1
Hybridindex,9.90475[5.37092],9.87612[5.34043],9.93367[5.40139],4,0_1
Pref0,0.4825[0.383332],0.479602[0.380275],0.485427[0.386374],4,0_1
Signal0,0.48925[0.379486],0.48607[0.372974],0.492462[0.385925],4,0_1
Hybridindex,9.917[3.98721],9.87402[4.01932],9.96173[3.95302],5,0_1
Pref0,0.47775[0.356903],0.475[0.347417],0.480612[0.366494],5,0_1
Signal0,0.49225[0.354351],0.484804[0.35079],0.5[0.357856],5,0_1
Hybridindex,9.97175[3.18443],9.89833[3.13799],10.0479[3.2301],6,0_1
Pref0,0.47425[0.357018],0.466601[0.350924],0.482179[0.363057],6,0_1
Signal0,0.5005[0.355316],0.496562[0.350046],0.504582[0.360653],6,0_1
Hybridindex,9.9415[2.75142],10.0233[2.80648],9.8618[2.69431],7,0_1
Pref0,0.47575[0.346102],0.480243[0.347031],0.471372[0.345139],7,0_1
Signal0,0.50725[0.350103],0.50304[0.355149],0.511352[0.345067],7,0_1
Hybridindex,9.81025[2.48407],9.77564[2.50172],9.84584[2.46529],8,0_1
Pref0,0.4475[0.352127],0.433432[0.352165],0.461968[0.351502],8,0_1
Signal0,0.521[0.355751],0.512821[0.355061],0.529412[0.356264],8,0_1
Hybridindex,9.83875[2.24558],9.90361[2.20822],9.7744[2.28021],9,0_1
Pref0,0.44325[0.35129],0.445783[0.344306],0.440737[0.358066],9,0_1
Signal0,0.50625[0.359633],0.496988[0.352118],0.515438[0.366705],9,0_1
Hybridindex,9.86125[2.20853],9.88209[2.31054],9.83947[2.09642],10,0_1
Pref0,0.44875[0.345685],0.454012[0.340281],0.443252[0.35116],10,0_1
Signal0,0.50675[0.359624],0.502935[0.363435],0.510736[0.355554],10,0_1
Hybridindex,9.9495[2.11925],9.95753[2.10762],9.94164[2.13052],11,0_1
Pref0,0.45125[0.348207],0.457533[0.351533],0.445104[0.344812],11,0_1
Signal0,0.5035[0.354595],0.502022[0.354797],0.504946[0.354392],11,0_1
Hybridindex,9.9145[2.06953],9.86053[2.04556],9.96967[2.09231],12,0_1
Pref0,0.44625[0.350337],0.450049[0.35544],0.442366[0.344999],12,0_1
Signal0,0.4865[0.354708],0.485658[0.351684],0.487361[0.357771],12,0_1
Hybridindex,9.89225[2.02695],9.92461[2.00835],9.85802[2.04587],13,0_1
Pref0,0.45075[0.352419],0.462549[0.358075],0.438272[0.345899],13,0_1
Signal0,0.4975[0.349634],0.497568[0.346247],0.497428[0.35318],13,0_1
Hybridindex,9.835[1.99632],9.76063[1.93875],9.90761[2.04836],14,0_1
Pref0,0.45825[0.351258],0.459008[0.357949],0.45751[0.344598],14,0_1
Signal0,0.4945[0.357729],0.486842[0.358287],0.501976[0.357024],14,0_1
Hybridindex,9.9595[1.97449],9.98385[1.94091],9.93558[2.00663],15,0_1
Pref0,0.46475[0.357257],0.478305[0.362583],0.451437[0.351438],15,0_1
Signal0,0.49275[0.351173],0.486377[0.353112],0.499009[0.349145],15,0_1
Hybridindex,9.8595[2.06392],9.8922[2.07029],9.82846[2.05737],16,0_1
Pref0,0.4855[0.352193],0.479466[0.351864],0.491228[0.352409],16,0_1
Signal0,0.49925[0.355492],0.488193[0.362676],0.509747[0.34821],16,0_1
Hybridindex,9.809[2.00244],9.77305[2.01166],9.84403[1.99279],17,0_1
Pref0,0.46675[0.350385],0.456434[0.352479],0.476802[0.348038],17,0_1
