X1,X2,X3,X4,X5,Generation,Iter
3,Hybridindex,11.505[1.71099],11.5094[1.70142],11.5005[1.72079],91,0_53
3,Pref0,1[0],1[0],1[0],91,0_53
3,Signal0,1[0],1[0],1[0],91,0_53
3,Hybridindex,11.5678[1.67131],11.5126[1.65125],11.6219[1.68903],92,0_53
3,Pref0,1[0],1[0],1[0],92,0_53
3,Signal0,1[0],1[0],1[0],92,0_53
3,Hybridindex,11.6118[1.66317],11.5848[1.64843],11.6367[1.67631],93,0_53
3,Pref0,1[0],1[0],1[0],93,0_53
3,Signal0,1[0],1[0],1[0],93,0_53
3,Hybridindex,11.5473[1.70423],11.5258[1.73974],11.5673[1.66998],94,0_53
3,Pref0,1[0],1[0],1[0],94,0_53
3,Signal0,1[0],1[0],1[0],94,0_53
3,Hybridindex,11.5168[1.71292],11.4666[1.69574],11.5658[1.72816],95,0_53
3,Pref0,1[0],1[0],1[0],95,0_53
3,Signal0,1[0],1[0],1[0],95,0_53
3,Hybridindex,11.503[1.67384],11.4984[1.72733],11.5072[1.62237],96,0_53
3,Pref0,1[0],1[0],1[0],96,0_53
3,Signal0,1[0],1[0],1[0],96,0_53
3,Hybridindex,11.5023[1.67947],11.5614[1.69038],11.4438[1.66656],97,0_53
3,Pref0,1[0],1[0],1[0],97,0_53
3,Signal0,1[0],1[0],1[0],97,0_53
3,Hybridindex,11.477[1.71878],11.527[1.73434],11.4231[1.70019],98,0_53
3,Pref0,1[0],1[0],1[0],98,0_53
3,Signal0,1[0],1[0],1[0],98,0_53
3,Hybridindex,11.3938[1.70956],11.4492[1.72802],11.3345[1.68761],99,0_53
3,Pref0,1[0],1[0],1[0],99,0_53
3,Signal0,1[0],1[0],1[0],99,0_53
3,Hybridindex,11.3945[1.68178],11.4043[1.69726],11.3843[1.66548],100,0_53
3,Pref0,1[0],1[0],1[0],100,0_53
3,Signal0,1[0],1[0],1[0],100,0_53
3,Hybridindex,9.935[8.64556],9.82438[8.58057],10.0388[8.70481],1,0_54
3,Pref0,0.49675[0.432278],0.491219[0.429029],0.501938[0.43524],1,0_54
3,Signal0,0.49675[0.432278],0.491219[0.429029],0.501938[0.43524],1,0_54
3,Hybridindex,10.212[8.04123],10.1414[8.07223],10.2838[8.00896],2,0_54
3,Pref0,0.50925[0.41748],0.50744[0.420452],0.511089[0.41443],2,0_54
3,Signal0,0.50925[0.41748],0.50744[0.420452],0.511089[0.41443],2,0_54
3,Hybridindex,10.38[7.23119],10.3404[7.29042],10.4193[7.17173],3,0_54
3,Pref0,0.52225[0.406054],0.526606[0.411366],0.517928[0.400668],3,0_54
3,Signal0,0.52225[0.406054],0.526606[0.411366],0.517928[0.400668],3,0_54
3,Hybridindex,10.3948[6.51065],10.4603[6.55493],10.3283[6.46475],4,0_54
3,Pref0,0.52575[0.403995],0.527309[0.402942],0.524169[0.405054],4,0_54
3,Signal0,0.52575[0.403995],0.527309[0.402942],0.524169[0.405054],4,0_54
3,Hybridindex,10.3625[5.90302],10.5285[5.80614],10.1841[6.00027],5,0_54
3,Pref0,0.535[0.406233],0.549228[0.405666],0.51971[0.406286],5,0_54
3,Signal0,0.535[0.406233],0.549228[0.405666],0.51971[0.406286],5,0_54
3,Hybridindex,10.3245[5.14349],10.4497[5.1143],10.1905[5.17118],6,0_54
3,Pref0,0.543[0.404229],0.553675[0.399796],0.531573[0.408612],6,0_54
3,Signal0,0.543[0.404229],0.553675[0.399796],0.531573[0.408612],6,0_54
3,Hybridindex,10.3815[4.56724],10.5211[4.62928],10.25[4.50408],7,0_54
3,Pref0,0.5525[0.40124],0.557732[0.411518],0.547573[0.39125],7,0_54
3,Signal0,0.5525[0.40124],0.557732[0.411518],0.547573[0.39125],7,0_54
3,Hybridindex,10.4492[4.07146],10.4714[4.02463],10.4279[4.11584],8,0_54
3,Pref0,0.574[0.399717],0.576531[0.401223],0.571569[0.39825],8,0_54
3,Signal0,0.574[0.399717],0.576531[0.401223],0.571569[0.39825],8,0_54
3,Hybridindex,10.6918[3.63526],10.7382[3.57341],10.6491[3.69058],9,0_54
3,Pref0,0.6045[0.394119],0.623302[0.391859],0.587248[0.395396],9,0_54
3,Signal0,0.6045[0.394119],0.623302[0.391859],0.587248[0.395396],9,0_54
3,Hybridindex,10.932[3.29691],10.9398[3.38604],10.9245[3.20893],10,0_54
3,Pref0,0.646[0.379386],0.635714[0.386573],0.655882[0.372083],10,0_54
3,Signal0,0.646[0.379386],0.635714[0.386573],0.655882[0.372083],10,0_54
3,Hybridindex,11.2263[2.88473],11.2115[2.7616],11.2395[2.9913],11,0_54
3,Pref0,0.7065[0.360358],0.725211[0.353803],0.689639[0.365344],11,0_54
3,Signal0,0.7065[0.360358],0.725211[0.353803],0.689639[0.365344],11,0_54
3,Hybridindex,11.4645[2.60283],11.4041[2.67356],11.5232[2.53093],12,0_54
3,Pref0,0.77425[0.327356],0.775127[0.331801],0.773399[0.322981],12,0_54
3,Signal0,0.77425[0.327356],0.775127[0.331801],0.773399[0.322981],12,0_54
3,Hybridindex,11.6873[2.36697],11.6731[2.3419],11.701[2.39097],13,0_54
3,Pref0,0.84525[0.277358],0.851777[0.267266],0.838916[0.286671],13,0_54
3,Signal0,0.84525[0.277358],0.851777[0.267266],0.838916[0.286671],13,0_54
3,Hybridindex,11.8775[2.16622],11.9651[2.1104],11.7869[2.21885],14,0_54
3,Pref0,0.90175[0.216153],0.90118[0.221327],0.90234[0.210663],14,0_54
3,Signal0,0.90175[0.216153],0.90118[0.221327],0.90234[0.210663],14,0_54
3,Hybridindex,11.9927[2.05805],11.999[2.02819],11.9867[2.08644],15,0_54
3,Pref0,0.939[0.167419],0.936354[0.171171],0.941552[0.163677],15,0_54
3,Signal0,0.939[0.167419],0.936354[0.171171],0.941552[0.163677],15,0_54
3,Hybridindex,12.0117[1.96341],12.0358[1.97563],11.9887[1.95137],16,0_54
3,Pref0,0.97125[0.116398],0.974438[0.110126],0.9682[0.12202],16,0_54
3,Signal0,0.97125[0.116398],0.974438[0.110126],0.9682[0.12202],16,0_54
3,Hybridindex,11.9693[1.96263],11.9139[1.91117],12.0271[2.01338],17,0_54
3,Pref0,0.98375[0.0886619],0.983855[0.0883841],0.98364[0.0889512],17,0_54
3,Signal0,0.98375[0.0886619],0.983855[0.0883841],0.98364[0.0889512],17,0_54
3,Hybridindex,11.9045[1.95119],11.8796[1.95479],11.9284[1.94742],18,0_54
3,Pref0,0.99[0.07],0.989796[0.070696],0.990196[0.0693242],18,0_54
3,Signal0,0.99[0.07],0.989796[0.070696],0.990196[0.0693242],18,0_54
3,Hybridindex,11.844[1.88133],11.8464[1.85168],11.8417[1.90939],19,0_54
3,Pref0,0.99275[0.0597699],0.993367[0.0572043],0.992157[0.0621293],19,0_54
3,Signal0,0.99275[0.0597699],0.993367[0.0572043],0.992157[0.0621293],19,0_54
3,Hybridindex,11.9195[1.90893],11.9136[1.90115],11.9258[1.91714],20,0_54
3,Pref0,0.9945[0.0521512],0.993204[0.0578953],0.995876[0.04522],20,0_54
3,Signal0,0.9945[0.0521512],0.993204[0.0578953],0.995876[0.04522],20,0_54
3,Hybridindex,11.8872[1.94227],11.8037[1.94271],11.9781[1.93771],21,0_54
3,Pref0,0.99825[0.0295286],0.99952[0.015482],0.996868[0.0394456],21,0_54
3,Signal0,0.99825[0.0295286],0.99952[0.015482],0.996868[0.0394456],21,0_54
3,Hybridindex,11.9032[1.93288],11.9738[1.95508],11.8388[1.91008],22,0_54
3,Pref0,0.99925[0.0193504],0.998429[0.0279799],1[0],22,0_54
3,Signal0,0.99925[0.0193504],0.998429[0.0279799],1[0],22,0_54
3,Hybridindex,11.8797[1.92248],11.8191[1.93381],11.9385[1.9096],23,0_54
3,Pref0,1[0],1[0],1[0],23,0_54
3,Signal0,1[0],1[0],1[0],23,0_54
3,Hybridindex,11.917[1.90246],11.8987[1.86577],11.9357[1.93915],24,0_54
3,Pref0,1[0],1[0],1[0],24,0_54
3,Signal0,1[0],1[0],1[0],24,0_54
3,Hybridindex,11.9537[1.89657],11.9386[1.93203],11.9695[1.85897],25,0_54
3,Pref0,1[0],1[0],1[0],25,0_54
3,Signal0,1[0],1[0],1[0],25,0_54
3,Hybridindex,11.9548[1.89032],11.9311[1.91987],11.9771[1.86162],26,0_54
3,Pref0,1[0],1[0],1[0],26,0_54
3,Signal0,1[0],1[0],1[0],26,0_54
3,Hybridindex,11.9305[1.88286],12.003[1.86513],11.8564[1.89796],27,0_54
3,Pref0,1[0],1[0],1[0],27,0_54
3,Signal0,1[0],1[0],1[0],27,0_54
3,Hybridindex,11.9027[1.90412],11.9507[1.93075],11.8525[1.87445],28,0_54
3,Pref0,1[0],1[0],1[0],28,0_54
3,Signal0,1[0],1[0],1[0],28,0_54
3,Hybridindex,11.8547[1.8791],11.8819[1.84319],11.8279[1.91361],29,0_54
3,Pref0,1[0],1[0],1[0],29,0_54
3,Signal0,1[0],1[0],1[0],29,0_54
3,Hybridindex,11.8925[1.85383],11.9338[1.8132],11.8509[1.893],30,0_54
3,Pref0,1[0],1[0],1[0],30,0_54
3,Signal0,1[0],1[0],1[0],30,0_54
3,Hybridindex,11.8942[1.81161],11.8638[1.77379],11.9264[1.85023],31,0_54
3,Pref0,1[0],1[0],1[0],31,0_54
3,Signal0,1[0],1[0],1[0],31,0_54
3,Hybridindex,11.8755[1.82545],11.8828[1.80517],11.8683[1.84523],32,0_54
3,Pref0,1[0],1[0],1[0],32,0_54
3,Signal0,1[0],1[0],1[0],32,0_54
3,Hybridindex,11.8835[1.89029],11.8457[1.90227],11.9221[1.87717],33,0_54
3,Pref0,1[0],1[0],1[0],33,0_54
3,Signal0,1[0],1[0],1[0],33,0_54
3,Hybridindex,11.8485[1.87431],11.8252[1.89094],11.8722[1.8569],34,0_54
3,Pref0,1[0],1[0],1[0],34,0_54
3,Signal0,1[0],1[0],1[0],34,0_54
3,Hybridindex,11.8955[1.86013],11.8822[1.87445],11.9088[1.84554],35,0_54
3,Pref0,1[0],1[0],1[0],35,0_54
3,Signal0,1[0],1[0],1[0],35,0_54
3,Hybridindex,11.8857[1.85238],11.8642[1.8106],11.909[1.89616],36,0_54
3,Pref0,1[0],1[0],1[0],36,0_54
3,Signal0,1[0],1[0],1[0],36,0_54
3,Hybridindex,11.8793[1.81302],11.9014[1.8372],11.8554[1.78642],37,0_54
3,Pref0,1[0],1[0],1[0],37,0_54
3,Signal0,1[0],1[0],1[0],37,0_54
3,Hybridindex,11.8878[1.83753],11.8783[1.8015],11.8968[1.87131],38,0_54
3,Pref0,1[0],1[0],1[0],38,0_54
3,Signal0,1[0],1[0],1[0],38,0_54
3,Hybridindex,11.8835[1.81636],11.8367[1.79854],11.9331[1.83376],39,0_54
3,Pref0,1[0],1[0],1[0],39,0_54
3,Signal0,1[0],1[0],1[0],39,0_54
3,Hybridindex,11.9215[1.78531],11.9242[1.77589],11.9189[1.79413],40,0_54
3,Pref0,1[0],1[0],1[0],40,0_54
3,Signal0,1[0],1[0],1[0],40,0_54
3,Hybridindex,11.877[1.78917],11.8757[1.8227],11.8784[1.75227],41,0_54
3,Pref0,1[0],1[0],1[0],41,0_54
3,Signal0,1[0],1[0],1[0],41,0_54
3,Hybridindex,11.9095[1.79187],11.971[1.83199],11.846[1.74722],42,0_54
3,Pref0,1[0],1[0],1[0],42,0_54
3,Signal0,1[0],1[0],1[0],42,0_54
3,Hybridindex,11.943[1.75571],11.9371[1.74811],11.9487[1.76304],43,0_54
3,Pref0,1[0],1[0],1[0],43,0_54
3,Signal0,1[0],1[0],1[0],43,0_54
3,Hybridindex,11.8875[1.74538],11.9423[1.74482],11.8348[1.74429],44,0_54
3,Pref0,1[0],1[0],1[0],44,0_54
3,Signal0,1[0],1[0],1[0],44,0_54
3,Hybridindex,11.9932[1.76234],12.0231[1.76709],11.9624[1.75687],45,0_54
3,Pref0,1[0],1[0],1[0],45,0_54
3,Signal0,1[0],1[0],1[0],45,0_54
3,Hybridindex,12.0595[1.79651],12.163[1.81055],11.9547[1.77606],46,0_54
3,Pref0,1[0],1[0],1[0],46,0_54
3,Signal0,1[0],1[0],1[0],46,0_54
3,Hybridindex,12.0847[1.78198],12.072[1.77458],12.0973[1.78915],47,0_54
3,Pref0,1[0],1[0],1[0],47,0_54
3,Signal0,1[0],1[0],1[0],47,0_54
3,Hybridindex,12.0907[1.7271],12.11[1.68897],12.0711[1.76487],48,0_54
3,Pref0,1[0],1[0],1[0],48,0_54
3,Signal0,1[0],1[0],1[0],48,0_54
3,Hybridindex,12.0427[1.73091],12[1.698],12.0835[1.76074],49,0_54
3,Pref0,1[0],1[0],1[0],49,0_54
3,Signal0,1[0],1[0],1[0],49,0_54
3,Hybridindex,11.9938[1.71336],12.0021[1.71607],11.9859[1.71075],50,0_54
3,Pref0,1[0],1[0],1[0],50,0_54
3,Signal0,1[0],1[0],1[0],50,0_54
3,Hybridindex,12.035[1.6992],11.9897[1.68535],12.078[1.71116],51,0_54
3,Pref0,1[0],1[0],1[0],51,0_54
3,Signal0,1[0],1[0],1[0],51,0_54
3,Hybridindex,12.0292[1.74098],12.0844[1.74428],11.9733[1.73584],52,0_54
3,Pref0,1[0],1[0],1[0],52,0_54
3,Signal0,1[0],1[0],1[0],52,0_54
3,Hybridindex,12.0787[1.75198],12.0742[1.75963],12.0833[1.74433],53,0_54
3,Pref0,1[0],1[0],1[0],53,0_54
3,Signal0,1[0],1[0],1[0],53,0_54
3,Hybridindex,12.0355[1.75905],12.0259[1.72595],12.0451[1.79167],54,0_54
3,Pref0,1[0],1[0],1[0],54,0_54
3,Signal0,1[0],1[0],1[0],54,0_54
3,Hybridindex,12.0648[1.76116],12.0497[1.77201],12.0801[1.74995],55,0_54
3,Pref0,1[0],1[0],1[0],55,0_54
3,Signal0,1[0],1[0],1[0],55,0_54
3,Hybridindex,11.9927[1.79877],11.995[1.78803],11.9906[1.80927],56,0_54
3,Pref0,1[0],1[0],1[0],56,0_54
3,Signal0,1[0],1[0],1[0],56,0_54
3,Hybridindex,11.9972[1.80329],11.9551[1.71758],12.0396[1.88449],57,0_54
3,Pref0,1[0],1[0],1[0],57,0_54
3,Signal0,1[0],1[0],1[0],57,0_54
3,Hybridindex,11.9678[1.73834],11.9873[1.72739],11.9487[1.74874],58,0_54
3,Pref0,1[0],1[0],1[0],58,0_54
3,Signal0,1[0],1[0],1[0],58,0_54
3,Hybridindex,12.016[1.7562],12.0163[1.73119],12.0157[1.78136],59,0_54
3,Pref0,1[0],1[0],1[0],59,0_54
3,Signal0,1[0],1[0],1[0],59,0_54
3,Hybridindex,12.0158[1.70488],12.019[1.68682],12.0124[1.72381],60,0_54
3,Pref0,1[0],1[0],1[0],60,0_54
3,Signal0,1[0],1[0],1[0],60,0_54
3,Hybridindex,12.0348[1.71258],12.1043[1.70845],11.9663[1.71387],61,0_54
3,Pref0,1[0],1[0],1[0],61,0_54
3,Signal0,1[0],1[0],1[0],61,0_54
3,Hybridindex,12.0457[1.71997],12.0761[1.70826],12.017[1.73049],62,0_54
3,Pref0,1[0],1[0],1[0],62,0_54
3,Signal0,1[0],1[0],1[0],62,0_54
3,Hybridindex,12.0847[1.703],12.0597[1.68403],12.1085[1.7204],63,0_54
3,Pref0,1[0],1[0],1[0],63,0_54
3,Signal0,1[0],1[0],1[0],63,0_54
3,Hybridindex,12.0875[1.75737],12.0819[1.76147],12.0932[1.75318],64,0_54
3,Pref0,1[0],1[0],1[0],64,0_54
3,Signal0,1[0],1[0],1[0],64,0_54
3,Hybridindex,12.1263[1.73679],12.1199[1.75156],12.1327[1.72172],65,0_54
3,Pref0,1[0],1[0],1[0],65,0_54
3,Signal0,1[0],1[0],1[0],65,0_54
3,Hybridindex,12.1137[1.79845],12.1109[1.78706],12.1168[1.81064],66,0_54
3,Pref0,1[0],1[0],1[0],66,0_54
3,Signal0,1[0],1[0],1[0],66,0_54
3,Hybridindex,12.0895[1.74277],12.0671[1.77279],12.1108[1.71339],67,0_54
3,Pref0,1[0],1[0],1[0],67,0_54
3,Signal0,1[0],1[0],1[0],67,0_54
3,Hybridindex,12.078[1.75782],12.0516[1.76208],12.1059[1.75287],68,0_54
3,Pref0,1[0],1[0],1[0],68,0_54
3,Signal0,1[0],1[0],1[0],68,0_54
3,Hybridindex,12.0545[1.7927],12.0475[1.76391],12.0612[1.81986],69,0_54
3,Pref0,1[0],1[0],1[0],69,0_54
3,Signal0,1[0],1[0],1[0],69,0_54
3,Hybridindex,12.0847[1.69247],12.1325[1.66842],12.0359[1.71533],70,0_54
3,Pref0,1[0],1[0],1[0],70,0_54
3,Signal0,1[0],1[0],1[0],70,0_54
3,Hybridindex,12.1207[1.69722],12.1378[1.67755],12.1032[1.71711],71,0_54
3,Pref0,1[0],1[0],1[0],71,0_54
3,Signal0,1[0],1[0],1[0],71,0_54
3,Hybridindex,12.1455[1.71692],12.0597[1.70802],12.2322[1.72154],72,0_54
3,Pref0,1[0],1[0],1[0],72,0_54
3,Signal0,1[0],1[0],1[0],72,0_54
3,Hybridindex,12.1628[1.69761],12.1166[1.68428],12.2076[1.70928],73,0_54
3,Pref0,1[0],1[0],1[0],73,0_54
3,Signal0,1[0],1[0],1[0],73,0_54
3,Hybridindex,12.16[1.7057],12.1194[1.69122],12.1996[1.71879],74,0_54
3,Pref0,1[0],1[0],1[0],74,0_54
3,Signal0,1[0],1[0],1[0],74,0_54
3,Hybridindex,12.2427[1.67301],12.2469[1.65792],12.2389[1.68691],75,0_54
3,Pref0,1[0],1[0],1[0],75,0_54
3,Signal0,1[0],1[0],1[0],75,0_54
3,Hybridindex,12.2462[1.67421],12.2405[1.64259],12.2517[1.70338],76,0_54
3,Pref0,1[0],1[0],1[0],76,0_54
3,Signal0,1[0],1[0],1[0],76,0_54
3,Hybridindex,12.1822[1.68186],12.1423[1.66956],12.2255[1.69402],77,0_54
3,Pref0,1[0],1[0],1[0],77,0_54
3,Signal0,1[0],1[0],1[0],77,0_54
3,Hybridindex,12.1867[1.6713],12.2282[1.65572],12.1467[1.68529],78,0_54
3,Pref0,1[0],1[0],1[0],78,0_54
3,Signal0,1[0],1[0],1[0],78,0_54
3,Hybridindex,12.2048[1.68158],12.1074[1.72938],12.3006[1.62749],79,0_54
3,Pref0,1[0],1[0],1[0],79,0_54
3,Signal0,1[0],1[0],1[0],79,0_54
3,Hybridindex,12.2242[1.70069],12.2616[1.67647],12.1889[1.72257],80,0_54
3,Pref0,1[0],1[0],1[0],80,0_54
3,Signal0,1[0],1[0],1[0],80,0_54
3,Hybridindex,12.234[1.7153],12.2532[1.70912],12.2137[1.72159],81,0_54
3,Pref0,1[0],1[0],1[0],81,0_54
3,Signal0,1[0],1[0],1[0],81,0_54
3,Hybridindex,12.1952[1.67549],12.1636[1.6693],12.2261[1.68092],82,0_54
3,Pref0,1[0],1[0],1[0],82,0_54
3,Signal0,1[0],1[0],1[0],82,0_54
3,Hybridindex,12.2272[1.6478],12.2194[1.64162],12.2347[1.65357],83,0_54
3,Pref0,1[0],1[0],1[0],83,0_54
3,Signal0,1[0],1[0],1[0],83,0_54
3,Hybridindex,12.263[1.70274],12.2277[1.72846],12.2998[1.67471],84,0_54
3,Pref0,1[0],1[0],1[0],84,0_54
3,Signal0,1[0],1[0],1[0],84,0_54
3,Hybridindex,12.315[1.64781],12.2695[1.66565],12.3593[1.62902],85,0_54
3,Pref0,1[0],1[0],1[0],85,0_54
3,Signal0,1[0],1[0],1[0],85,0_54
3,Hybridindex,12.363[1.66568],12.3592[1.69806],12.3667[1.6335],86,0_54
3,Pref0,1[0],1[0],1[0],86,0_54
3,Signal0,1[0],1[0],1[0],86,0_54
3,Hybridindex,12.4307[1.65932],12.4649[1.66983],12.3959[1.64777],87,0_54
3,Pref0,1[0],1[0],1[0],87,0_54
3,Signal0,1[0],1[0],1[0],87,0_54
3,Hybridindex,12.4492[1.66141],12.4499[1.64224],12.4486[1.67996],88,0_54
3,Pref0,1[0],1[0],1[0],88,0_54
3,Signal0,1[0],1[0],1[0],88,0_54
3,Hybridindex,12.441[1.66374],12.4261[1.65968],12.4559[1.66767],89,0_54
3,Pref0,1[0],1[0],1[0],89,0_54
3,Signal0,1[0],1[0],1[0],89,0_54
3,Hybridindex,12.3912[1.65569],12.4387[1.6504],12.3435[1.65962],90,0_54
3,Pref0,1[0],1[0],1[0],90,0_54
3,Signal0,1[0],1[0],1[0],90,0_54
3,Hybridindex,12.3532[1.64327],12.3569[1.57287],12.3494[1.71402],91,0_54
3,Pref0,1[0],1[0],1[0],91,0_54
3,Signal0,1[0],1[0],1[0],91,0_54
3,Hybridindex,12.273[1.68448],12.2713[1.67318],12.2747[1.69613],92,0_54
3,Pref0,1[0],1[0],1[0],92,0_54
3,Signal0,1[0],1[0],1[0],92,0_54
3,Hybridindex,12.2677[1.69084],12.2561[1.70591],12.2792[1.67591],93,0_54
3,Pref0,1[0],1[0],1[0],93,0_54
3,Signal0,1[0],1[0],1[0],93,0_54
3,Hybridindex,12.2267[1.69631],12.2449[1.67933],12.2094[1.71222],94,0_54
3,Pref0,1[0],1[0],1[0],94,0_54
3,Signal0,1[0],1[0],1[0],94,0_54
3,Hybridindex,12.2073[1.73311],12.2448[1.71889],12.1685[1.7468],95,0_54
3,Pref0,1[0],1[0],1[0],95,0_54
3,Signal0,1[0],1[0],1[0],95,0_54
3,Hybridindex,12.2652[1.74571],12.2994[1.77241],12.2326[1.7192],96,0_54
3,Pref0,1[0],1[0],1[0],96,0_54
3,Signal0,1[0],1[0],1[0],96,0_54
3,Hybridindex,12.1988[1.72333],12.1684[1.71333],12.2285[1.73254],97,0_54
3,Pref0,1[0],1[0],1[0],97,0_54
3,Signal0,1[0],1[0],1[0],97,0_54
3,Hybridindex,12.1645[1.74211],12.1587[1.76361],12.1706[1.71924],98,0_54
3,Pref0,1[0],1[0],1[0],98,0_54
3,Signal0,1[0],1[0],1[0],98,0_54
3,Hybridindex,12.1303[1.71782],12.0876[1.74823],12.1743[1.68472],99,0_54
3,Pref0,1[0],1[0],1[0],99,0_54
3,Signal0,1[0],1[0],1[0],99,0_54
3,Hybridindex,12.1318[1.69337],12.1396[1.71543],12.1241[1.67166],100,0_54
3,Pref0,1[0],1[0],1[0],100,0_54
3,Signal0,1[0],1[0],1[0],100,0_54
3,Hybridindex,10.21[8.65771],10.2255[8.725],10.1939[8.58708],1,0_55
3,Pref0,0.5105[0.432885],0.511275[0.43625],0.509694[0.429354],1,0_55
3,Signal0,0.5105[0.432885],0.511275[0.43625],0.509694[0.429354],1,0_55
3,Hybridindex,10.194[7.87011],10.5275[7.89889],9.86114[7.82713],2,0_55
3,Pref0,0.5075[0.411939],0.523524[0.413362],0.491508[0.40989],2,0_55
3,Signal0,0.5075[0.411939],0.523524[0.413362],0.491508[0.40989],2,0_55
3,Hybridindex,10.5292[7.13982],10.4238[7.17507],10.6342[7.10298],3,0_55
3,Pref0,0.52525[0.408335],0.516533[0.410871],0.533932[0.405607],3,0_55
3,Signal0,0.52525[0.408335],0.516533[0.410871],0.533932[0.405607],3,0_55
3,Hybridindex,10.6105[6.41403],10.8293[6.40916],10.3947[6.41152],4,0_55
3,Pref0,0.527[0.407763],0.543807[0.406821],0.510427[0.408014],4,0_55
3,Signal0,0.527[0.407763],0.543807[0.406821],0.510427[0.408014],4,0_55
3,Hybridindex,10.6642[5.70394],10.7525[5.79547],10.5757[5.60914],5,0_55
3,Pref0,0.542[0.408027],0.546906[0.409219],0.537074[0.406767],5,0_55
3,Signal0,0.542[0.408027],0.546906[0.409219],0.537074[0.406767],5,0_55
3,Hybridindex,10.6875[4.97696],10.9334[4.81812],10.4426[5.11855],6,0_55
3,Pref0,0.54025[0.400319],0.549098[0.401143],0.531437[0.3993],6,0_55
3,Signal0,0.54025[0.400319],0.549098[0.401143],0.531437[0.3993],6,0_55
3,Hybridindex,10.594[4.46827],10.6075[4.4984],10.5812[4.43955],7,0_55
3,Pref0,0.5505[0.406448],0.557099[0.412112],0.544261[0.400918],7,0_55
3,Signal0,0.5505[0.406448],0.557099[0.412112],0.544261[0.400918],7,0_55
3,Hybridindex,10.635[3.97203],10.684[3.98037],10.5852[3.96291],8,0_55
3,Pref0,0.55325[0.404091],0.561508[0.404202],0.544859[0.403805],8,0_55
3,Signal0,0.55325[0.404091],0.561508[0.404202],0.544859[0.403805],8,0_55
3,Hybridindex,10.8377[3.48817],10.9143[3.47162],10.7579[3.50356],9,0_55
3,Pref0,0.58575[0.390861],0.592067[0.389437],0.579162[0.392232],9,0_55
3,Signal0,0.58575[0.390861],0.592067[0.389437],0.579162[0.392232],9,0_55
3,Hybridindex,10.9655[3.09735],11.1069[3.06723],10.8212[3.12118],10,0_55
3,Pref0,0.62225[0.386885],0.625248[0.386539],0.619192[0.387214],10,0_55
3,Signal0,0.62225[0.386885],0.625248[0.386539],0.619192[0.387214],10,0_55
3,Hybridindex,11.0533[2.79572],11.0309[2.84479],11.0757[2.74538],11,0_55
3,Pref0,0.6605[0.382086],0.667665[0.38605],0.653307[0.377928],11,0_55
3,Signal0,0.6605[0.382086],0.667665[0.38605],0.653307[0.377928],11,0_55
3,Hybridindex,11.2045[2.56031],11.2052[2.53072],11.2038[2.58921],12,0_55
3,Pref0,0.71275[0.351941],0.713783[0.351515],0.71173[0.352359],12,0_55
3,Signal0,0.71275[0.351941],0.713783[0.351515],0.71173[0.352359],12,0_55
3,Hybridindex,11.3372[2.40606],11.3657[2.3748],11.3085[2.4369],13,0_55
3,Pref0,0.7745[0.321169],0.775622[0.318817],0.773367[0.323524],13,0_55
3,Signal0,0.7745[0.321169],0.775622[0.318817],0.773367[0.323524],13,0_55
3,Hybridindex,11.493[2.19555],11.481[2.25347],11.505[2.136],14,0_55
3,Pref0,0.85[0.267395],0.8545[0.258998],0.8455[0.275463],14,0_55
3,Signal0,0.85[0.267395],0.8545[0.258998],0.8455[0.275463],14,0_55
3,Hybridindex,11.6483[2.03615],11.666[2.0012],11.6295[2.07223],15,0_55
3,Pref0,0.91225[0.197927],0.913827[0.197658],0.910586[0.198196],15,0_55
3,Signal0,0.91225[0.197927],0.913827[0.197658],0.910586[0.198196],15,0_55
3,Hybridindex,11.7327[1.98695],11.7163[1.97026],11.7497[2.00392],16,0_55
3,Pref0,0.9505[0.149331],0.952311[0.146869],0.948627[0.151814],16,0_55
3,Signal0,0.9505[0.149331],0.952311[0.146869],0.948627[0.151814],16,0_55
3,Hybridindex,11.692[1.92967],11.7137[1.91612],11.67[1.94304],17,0_55
3,Pref0,0.9745[0.109999],0.972664[0.113669],0.976358[0.106123],17,0_55
3,Signal0,0.9745[0.109999],0.972664[0.113669],0.976358[0.106123],17,0_55
3,Hybridindex,11.7122[1.9407],11.6403[1.93587],11.7859[1.94288],18,0_55
3,Pref0,0.9895[0.071692],0.987154[0.0791069],0.991903[0.0631112],18,0_55
3,Signal0,0.9895[0.071692],0.987154[0.0791069],0.991903[0.0631112],18,0_55
3,Hybridindex,11.6813[1.8981],11.6956[1.93844],11.6665[1.85549],19,0_55
3,Pref0,0.9955[0.0472202],0.996059[0.0442144],0.994924[0.0501229],19,0_55
3,Signal0,0.9955[0.0472202],0.996059[0.0442144],0.994924[0.0501229],19,0_55
3,Hybridindex,11.6943[1.9239],11.6657[1.96058],11.7243[1.88402],20,0_55
3,Pref0,0.9995[0.0158035],1[0],0.998973[0.0226339],20,0_55
3,Signal0,0.9995[0.0158035],1[0],0.998973[0.0226339],20,0_55
3,Hybridindex,11.684[1.90214],11.6596[1.90886],11.709[1.89491],21,0_55
3,Pref0,0.9995[0.0158035],0.999506[0.0157096],0.999494[0.0158991],21,0_55
3,Signal0,0.9995[0.0158035],0.999506[0.0157096],0.999494[0.0158991],21,0_55
