X2,X3,X4,X5,Generation,Iter
Hybridindex,16.5098[2.53304],16.5185[2.47296],16.5015[2.58843],100,0
Pref0,0.94975[0.211778],0.949022[0.210992],0.950437[0.212515],100,0
Signal0,0.94975[0.211778],0.949022[0.210992],0.950437[0.212515],100,0
Hybridindex,10.47[9.91862],10.2887[9.94413],10.6408[9.8915],1,0_1
Pref0,0.5235[0.495931],0.514433[0.497207],0.532039[0.494575],1,0_1
Signal0,0.5235[0.495931],0.514433[0.497207],0.532039[0.494575],1,0_1
Hybridindex,10.3833[9.90813],10.0369[9.91135],10.7401[9.89213],2,0_1
Pref0,0.52[0.495833],0.502956[0.495786],0.537563[0.495267],2,0_1
Signal0,0.52[0.495833],0.502956[0.495786],0.537563[0.495267],2,0_1
Hybridindex,10.6635[9.86245],10.2452[9.86041],11.1095[9.84508],3,0_1
Pref0,0.53375[0.495213],0.513081[0.494714],0.555785[0.494795],3,0_1
Signal0,0.53375[0.495213],0.513081[0.494714],0.555785[0.494795],3,0_1
Hybridindex,11.2785[9.73784],11.094[9.78484],11.4772[9.68303],4,0_1
Pref0,0.563[0.490949],0.554002[0.492936],0.57269[0.488616],4,0_1
Signal0,0.563[0.490949],0.554002[0.492936],0.57269[0.488616],4,0_1
Hybridindex,11.6092[9.62051],11.4779[9.65035],11.7391[9.58916],5,0_1
Pref0,0.57975[0.488124],0.57495[0.48795],0.584493[0.48825],5,0_1
Signal0,0.57975[0.488124],0.57495[0.48795],0.584493[0.48825],5,0_1
Hybridindex,11.837[9.49704],11.5065[9.57151],12.1695[9.40981],6,0_1
Pref0,0.5905[0.486888],0.574277[0.489385],0.60682[0.483814],6,0_1
Signal0,0.5905[0.486888],0.574277[0.489385],0.60682[0.483814],6,0_1
Hybridindex,11.919[9.38874],12.1635[9.31666],11.6542[9.45908],7,0_1
Pref0,0.59275[0.486593],0.607212[0.482677],0.577083[0.490319],7,0_1
Signal0,0.59275[0.486593],0.607212[0.482677],0.577083[0.490319],7,0_1
Hybridindex,11.3855[9.435],11.5873[9.34888],11.1804[9.51732],8,0_1
Pref0,0.56575[0.491734],0.575893[0.489416],0.555444[0.493864],8,0_1
Signal0,0.56575[0.491734],0.575893[0.489416],0.555444[0.493864],8,0_1
Hybridindex,11.1435[9.40919],11.0498[9.42194],11.2343[9.39594],9,0_1
Pref0,0.5515[0.493809],0.54624[0.495556],0.556594[0.492059],9,0_1
Signal0,0.5515[0.493809],0.54624[0.495556],0.556594[0.492059],9,0_1
Hybridindex,10.8797[9.38293],11.0344[9.33401],10.7197[9.43061],10,0_1
Pref0,0.53825[0.493368],0.545723[0.491445],0.530519[0.495231],10,0_1
Signal0,0.53825[0.493368],0.545723[0.491445],0.530519[0.495231],10,0_1
Hybridindex,10.5877[9.37012],10.4106[9.38265],10.7576[9.35494],11,0_1
Pref0,0.524[0.495403],0.513279[0.496492],0.53428[0.494138],11,0_1
Signal0,0.524[0.495403],0.513279[0.496492],0.53428[0.494138],11,0_1
Hybridindex,10.71[9.33123],10.8834[9.34134],10.5214[9.31656],12,0_1
Pref0,0.52875[0.495528],0.538868[0.495349],0.517745[0.495489],12,0_1
Signal0,0.52875[0.495528],0.538868[0.495349],0.517745[0.495489],12,0_1
Hybridindex,10.5173[9.28371],10.4164[9.32745],10.612[9.24142],13,0_1
Pref0,0.52[0.496085],0.5129[0.496207],0.526673[0.495877],13,0_1
Signal0,0.52[0.496085],0.5129[0.496207],0.526673[0.495877],13,0_1
Hybridindex,10.6862[9.20939],10.8095[9.16239],10.5565[9.25688],14,0_1
Pref0,0.52775[0.49407],0.5346[0.492657],0.520534[0.495451],14,0_1
Signal0,0.52775[0.49407],0.5346[0.492657],0.520534[0.495451],14,0_1
Hybridindex,10.9198[9.17327],10.9353[9.2034],10.9045[9.14368],15,0_1
Pref0,0.53875[0.494594],0.539939[0.49586],0.537587[0.49335],15,0_1
Signal0,0.53875[0.494594],0.539939[0.49586],0.537587[0.49335],15,0_1
Hybridindex,11.0958[9.11028],10.6097[9.15026],11.5712[9.04576],16,0_1
Pref0,0.54625[0.49319],0.520728[0.494995],0.571217[0.490133],16,0_1
Signal0,0.54625[0.49319],0.520728[0.494995],0.571217[0.490133],16,0_1
Hybridindex,11.6163[8.99708],11.6658[8.97687],11.5678[9.01653],17,0_1
Pref0,0.5735[0.490762],0.57634[0.490544],0.570722[0.49096],17,0_1
