X2,X3,X4,X5,Generation,Iter
Pref0,0.45975[0.486832],0.44207[0.483799],0.479409[0.489433],93,0
Signal0,0.466[0.485123],0.446344[0.482572],0.487856[0.487012],93,0
Hybridindex,9.89875[5.43582],9.73493[5.42866],10.0558[5.43804],94,0
Pref0,0.4805[0.486179],0.461696[0.48239],0.498531[0.489105],94,0
Signal0,0.48175[0.487383],0.463739[0.485713],0.499021[0.488355],94,0
Hybridindex,10.0245[5.41155],9.96573[5.30894],10.0823[5.51006],95,0
Pref0,0.4955[0.488856],0.493952[0.487199],0.497024[0.490476],95,0
Signal0,0.494[0.488328],0.489415[0.48738],0.498512[0.489217],95,0
Hybridindex,10.2762[5.40718],10.2797[5.39168],10.2729[5.42245],96,0
Pref0,0.51675[0.488205],0.514588[0.484715],0.518887[0.491621],96,0
Signal0,0.51625[0.490011],0.517606[0.489263],0.514911[0.490746],96,0
Hybridindex,10.346[5.33243],10.6405[5.34806],10.0659[5.30235],97,0
Pref0,0.516[0.488102],0.538974[0.485185],0.494146[0.489863],97,0
Signal0,0.517[0.490113],0.539487[0.488566],0.49561[0.490625],97,0
Hybridindex,10.1598[5.26105],10.0582[5.22422],10.2556[5.29378],98,0
Pref0,0.49825[0.485666],0.489186[0.484716],0.506803[0.486406],98,0
Signal0,0.4995[0.489132],0.488671[0.489199],0.509718[0.488848],98,0
Hybridindex,10.2683[5.21205],10.1746[5.22524],10.3679[5.19611],99,0
Pref0,0.50425[0.484362],0.49709[0.482468],0.511868[0.486254],99,0
Signal0,0.51075[0.487093],0.50582[0.489428],0.515996[0.484541],99,0
Hybridindex,10.1662[5.14031],10.1846[5.15016],10.1481[5.13043],100,0
Pref0,0.50025[0.485412],0.501505[0.485753],0.499003[0.48507],100,0
Signal0,0.50275[0.486433],0.505517[0.485207],0.5[0.487634],100,0
Hybridindex,10.14[9.95391],10.1804[9.93806],10.0998[9.96952],1,0_1
Pref0,0.507[0.497696],0.509018[0.496903],0.50499[0.498476],1,0_1
Signal0,0.507[0.497696],0.509018[0.496903],0.50499[0.498476],1,0_1
Hybridindex,10.201[9.90494],10.0858[9.91054],10.3152[9.89806],2,0_1
Pref0,0.51[0.495631],0.504016[0.495445],0.515936[0.495744],2,0_1
Signal0,0.50975[0.496014],0.503514[0.496208],0.515936[0.495744],2,0_1
Hybridindex,10.6143[9.8439],10.9747[9.83068],10.2631[9.84408],3,0_1
Pref0,0.532[0.493939],0.549645[0.492669],0.514808[0.494569],3,0_1
Signal0,0.52975[0.493194],0.547112[0.492146],0.512833[0.493625],3,0_1
Hybridindex,10.3142[9.81772],10.3758[9.8007],10.246[9.83608],4,0_1
Pref0,0.51675[0.494565],0.519981[0.495057],0.513172[0.493995],4,0_1
Signal0,0.51475[0.494376],0.515224[0.493783],0.514226[0.495031],4,0_1
Hybridindex,10.1453[9.78365],10.0761[9.79007],10.2099[9.77721],5,0_1
Pref0,0.50725[0.493784],0.504141[0.494256],0.510155[0.493324],5,0_1
Signal0,0.5065[0.494427],0.505176[0.495293],0.507737[0.493613],5,0_1
Hybridindex,10.318[9.75102],10.159[9.72292],10.4751[9.77617],6,0_1
Pref0,0.51775[0.494277],0.509557[0.49307],0.525845[0.495334],6,0_1
Signal0,0.515[0.495505],0.505533[0.493641],0.524354[0.497162],6,0_1
Hybridindex,10.4172[9.71043],10.1881[9.75399],10.6487[9.66073],7,0_1
Pref0,0.52325[0.492275],0.512438[0.492829],0.534171[0.491473],7,0_1
Signal0,0.51975[0.493948],0.509453[0.495914],0.530151[0.491736],7,0_1
Hybridindex,11.1058[9.61281],11.0608[9.65668],11.1524[9.56681],8,0_1
Pref0,0.559[0.48864],0.556428[0.489843],0.561672[0.487373],8,0_1
Signal0,0.55575[0.48966],0.552502[0.491778],0.559123[0.487427],8,0_1
Hybridindex,11.2558[9.55479],11.2908[9.52622],11.2216[9.58242],9,0_1
Pref0,0.56875[0.486979],0.570922[0.485385],0.566634[0.488518],9,0_1
Signal0,0.565[0.488134],0.566869[0.48596],0.563179[0.490237],9,0_1
Hybridindex,11.2833[9.49911],11.3865[9.46608],11.1762[9.53205],10,0_1
Pref0,0.57175[0.485002],0.576621[0.485571],0.566701[0.484359],10,0_1
Signal0,0.564[0.48801],0.567289[0.487204],0.560591[0.488821],10,0_1
Hybridindex,11.381[9.38499],11.2943[9.33145],11.4638[9.4351],11,0_1
Pref0,0.57875[0.48288],0.574207[0.47922],0.583089[0.486311],11,0_1
Signal0,0.56925[0.484592],0.564483[0.484073],0.573803[0.485043],11,0_1
Hybridindex,11.6825[9.30998],11.2713[9.40151],12.084[9.20202],12,0_1
Pref0,0.5885[0.48365],0.566296[0.487607],0.610178[0.478764],12,0_1
Signal0,0.587[0.484697],0.566296[0.486568],0.607213[0.482006],12,0_1
Hybridindex,12.243[9.10858],12.4364[9.08743],12.0275[9.12726],13,0_1
Pref0,0.61925[0.475031],0.632353[0.473478],0.604651[0.476331],13,0_1
Signal0,0.61825[0.476856],0.628083[0.475399],0.607294[0.478236],13,0_1
Hybridindex,11.9273[9.08044],12.0215[9.08382],11.833[9.07607],14,0_1
Pref0,0.6015[0.478746],0.604[0.478732],0.599[0.478747],14,0_1
Signal0,0.59875[0.481792],0.6035[0.481703],0.594[0.481834],14,0_1
Hybridindex,11.8372[9.02762],11.7992[9.07174],11.875[8.98347],15,0_1
Pref0,0.59525[0.479638],0.589859[0.479193],0.600598[0.480019],15,0_1
Signal0,0.596[0.48144],0.592871[0.481755],0.599104[0.481106],15,0_1
Hybridindex,12.2585[8.86766],12.4109[8.83169],12.1164[8.89872],16,0_1
Pref0,0.61725[0.475529],0.622798[0.473875],0.612077[0.477007],16,0_1
Signal0,0.61725[0.476054],0.624352[0.475381],0.610628[0.476585],16,0_1
Hybridindex,11.9355[8.90857],12.0823[8.8718],11.7984[8.94061],17,0_1
Pref0,0.59925[0.479609],0.606625[0.477244],0.59236[0.481706],17,0_1
