X2,X3,X4,X5,Generation,Iter
Hybridindex,3.10325[1.27602],3.09612[1.27789],3.11082[1.27398],96,0
Pref0,0.001[0.0223383],0.000970874[0.0220112],0.00103093[0.0226804],96,0
Signal0,0.001[0.0223383],0.000970874[0.0220112],0.00103093[0.0226804],96,0
Hybridindex,3.087[1.25127],3.10245[1.28186],3.07213[1.22091],97,0
Pref0,0.0005[0.0158035],0.000509684[0.0159556],0.000490677[0.0156556],97,0
Signal0,0.0005[0.0158035],0.000509684[0.0159556],0.000490677[0.0156556],97,0
Hybridindex,3.1235[1.2886],3.15319[1.30102],3.09446[1.27567],98,0
Pref0,0.0005[0.0158035],0[0],0.00098912[0.0222167],98,0
Signal0,0.0005[0.0158035],0[0],0.00098912[0.0222167],98,0
Hybridindex,3.11425[1.27439],3.0996[1.30609],3.12873[1.2421],99,0
Pref0,0.0005[0.0158035],0[0],0.000994036[0.0222717],99,0
Signal0,0.0005[0.0158035],0[0],0.000994036[0.0222717],99,0
Hybridindex,3.11125[1.26115],3.14169[1.24305],3.08194[1.27765],100,0
Pref0,0.00075[0.0193504],0.000509684[0.0159556],0.000981354[0.0221295],100,0
Signal0,0.00075[0.0193504],0.000509684[0.0159556],0.000981354[0.0221295],100,0
Hybridindex,9.97[9.96489],10.0409[9.95893],9.90215[9.97012],1,0_1
Pref0,0.4985[0.498245],0.502045[0.497947],0.495108[0.498506],1,0_1
Signal0,0.4985[0.498245],0.502045[0.497947],0.495108[0.498506],1,0_1
Hybridindex,9.88525[9.93468],9.90675[9.94482],9.86341[9.92432],2,0_1
Pref0,0.49425[0.496832],0.495536[0.497244],0.492944[0.496409],2,0_1
Signal0,0.49425[0.496832],0.495536[0.497244],0.492944[0.496409],2,0_1
Hybridindex,9.81375[9.89102],9.76834[9.90238],9.85871[9.87954],3,0_1
Pref0,0.49125[0.496033],0.488945[0.4966],0.493532[0.49546],3,0_1
Signal0,0.49125[0.496033],0.488945[0.4966],0.493532[0.49546],3,0_1
Hybridindex,9.8375[9.84089],10.1745[9.8387],9.50249[9.83162],4,0_1
Pref0,0.4905[0.494631],0.508024[0.495654],0.473081[0.492995],4,0_1
Signal0,0.4905[0.494631],0.508024[0.495654],0.473081[0.492995],4,0_1
Hybridindex,10.089[9.79228],9.97351[9.78519],10.2136[9.7984],5,0_1
Pref0,0.50325[0.494079],0.496146[0.494171],0.510915[0.493866],5,0_1
Signal0,0.50325[0.494079],0.496146[0.494171],0.510915[0.493866],5,0_1
Hybridindex,10.1495[9.72774],9.99589[9.75528],10.295[9.69933],6,0_1
Pref0,0.50825[0.494527],0.5[0.495094],0.516066[0.493862],6,0_1
Signal0,0.50825[0.494527],0.5[0.495094],0.516066[0.493862],6,0_1
Hybridindex,9.6785[9.67612],9.8002[9.68768],9.55533[9.66285],7,0_1
Pref0,0.4855[0.494762],0.491054[0.495426],0.479879[0.494026],7,0_1
Signal0,0.4855[0.494762],0.491054[0.495426],0.479879[0.494026],7,0_1
Hybridindex,9.596[9.58752],9.43131[9.54483],9.76707[9.62868],8,0_1
Pref0,0.483[0.493671],0.47841[0.492859],0.487768[0.494468],8,0_1
Signal0,0.483[0.493671],0.47841[0.492859],0.487768[0.494468],8,0_1
Hybridindex,9.69725[9.48928],9.87424[9.48862],9.52376[9.48672],9,0_1
Pref0,0.4885[0.493576],0.498485[0.494155],0.478713[0.492812],9,0_1
Signal0,0.4885[0.493576],0.498485[0.494155],0.478713[0.492812],9,0_1
Hybridindex,9.72475[9.43494],9.83185[9.45776],9.6146[9.41014],10,0_1
Pref0,0.48775[0.493938],0.494083[0.494012],0.481237[0.493778],10,0_1
Signal0,0.48775[0.493938],0.494083[0.494012],0.481237[0.493778],10,0_1
Hybridindex,9.7395[9.38153],9.40553[9.35219],10.0701[9.39881],11,0_1
Pref0,0.48825[0.493444],0.467839[0.49263],0.508458[0.493417],11,0_1
Signal0,0.48825[0.493444],0.467839[0.49263],0.508458[0.493417],11,0_1
Hybridindex,10.1615[9.29442],10.6249[9.24428],9.66251[9.32239],12,0_1
Pref0,0.51125[0.492441],0.53568[0.490685],0.484943[0.492974],12,0_1
Signal0,0.51125[0.492441],0.53568[0.490685],0.484943[0.492974],12,0_1
Hybridindex,9.69725[9.26577],9.9141[9.3012],9.47734[9.2245],13,0_1
Pref0,0.48525[0.492603],0.497021[0.495252],0.473313[0.489613],13,0_1
Signal0,0.48525[0.492603],0.497021[0.495252],0.473313[0.489613],13,0_1
Hybridindex,9.5445[9.16521],9.70626[9.19274],9.38078[9.13434],14,0_1
Pref0,0.47475[0.491159],0.485089[0.491252],0.464286[0.490844],14,0_1
Signal0,0.47475[0.491159],0.485089[0.491252],0.464286[0.490844],14,0_1
Hybridindex,9.27625[9.12893],9.34804[9.12368],9.20489[9.13359],15,0_1
Pref0,0.4595[0.492554],0.464895[0.492951],0.454138[0.492101],15,0_1
Signal0,0.4595[0.492554],0.464895[0.492951],0.454138[0.492101],15,0_1
Hybridindex,9.0665[9.07971],9.29909[9.03984],8.83714[9.11304],16,0_1
Pref0,0.44675[0.491212],0.457704[0.490313],0.435948[0.491859],16,0_1
Signal0,0.44675[0.491212],0.457704[0.490313],0.435948[0.491859],16,0_1
