X2,X3,X4,X5,Generation,Iter
Pref0,0.4275[0.489381],0.443831[0.493035],0.411266[0.485177],21,0_1
Signal0,0.4275[0.489381],0.443831[0.493035],0.411266[0.485177],21,0_1
Hybridindex,8.8745[9.0271],9.03162[9.05702],8.71356[8.9935],22,0_1
Pref0,0.4065[0.485034],0.414032[0.487006],0.398785[0.482884],22,0_1
Signal0,0.4065[0.485034],0.414032[0.487006],0.398785[0.482884],22,0_1
Hybridindex,8.31975[8.89197],8.23453[8.85433],8.40531[8.92879],23,0_1
Pref0,0.37425[0.479387],0.368263[0.478177],0.380261[0.480524],23,0_1
Signal0,0.37425[0.479387],0.368263[0.478177],0.380261[0.480524],23,0_1
Hybridindex,8.44875[8.86036],8.77789[8.93357],8.11697[8.77346],24,0_1
Pref0,0.377[0.479449],0.393426[0.484415],0.360442[0.473814],24,0_1
Signal0,0.377[0.479449],0.393426[0.484415],0.360442[0.473814],24,0_1
